"reg";"Acte CCAM + phase";"nb_actes";"nb_sej_0_nuit";"dms"
"93";"EDSF0030";"55";".";"15.1090909090909"
"93";"EDSF0040";"172";"12";"8.75657894736842"
"93";"EDSF0050";"97";".";"18.5604395604395"
"93";"EDSF0060";"56";".";"11.5892857142857"
"93";"EDSF0080";"35";".";"9.26470588235294"
"93";"EDSF0090";"11";".";"8.63636363636363"
"93";"EDSF0110";"83";".";"6.975"
"93";"EDSF0120";"84";".";"10.325"
"93";"EDSF0140";"210";".";"9.36111111111111"
"93";"EDSF0150";"160";"29";"12.7651006711409"
"93";"EDSF0160";"99";".";"12.3666666666666"
"93";"EEAA0020";"11";".";"9.63636363636363"
"93";"EEAF0010";"537";".";"8.8"
"93";"EEAF0020";"474";".";"4.85714285714285"
"93";"EEAF0030";"791";"14";"7.22454308093994"
"93";"EEAF0040";"1513";"24";"4.3977512297962"
"93";"EEAF0050";"95";".";"6.68539325842696"
"93";"EEAF0060";"2566";"20";"5.43672157492969"
"93";"EECA0010";"434";".";"11.1468531468531"
"93";"EECA0020";"96";".";"16.7472527472527"
"93";"EECA0030";"358";".";"12.7628571428571"
"93";"EECA0050";"20";".";"27.6666666666666"
"93";"EECA0060";"24";".";"20.4347826086956"
"93";"EECA0070";"19";".";"14.1052631578947"
"93";"EECA0080";"147";".";"15.6413793103448"
"93";"EECA0090";"134";".";"10.1"
"93";"EECA0100";"101";".";"13.9009900990099"
"93";"EECA0120";"128";".";"12.9838709677419"
"93";"EEFA0010";"530";".";"10.9446640316205"
"93";"EEFA0020";"221";".";"14.2740384615384"
"93";"EEFA0030";"157";".";"13.4166666666666"
"93";"EEFA0040";"345";".";"12.5545454545454"
"93";"EEFA0060";"45";".";"7.88636363636363"
"93";"EEGA0010";"41";".";"14.5"
"93";"EEGA0020";"85";".";"17.6341463414634"
"93";"EEJF0010";"758";".";"5.19618528610354"
"93";"EEKA0010";"79";".";"9.24675324675324"
"93";"EELF0020";"125";".";"5.80672268907563"
"93";"EENF0010";"41";".";"8.45"
"93";"EENF0020";"111";".";"10.9150943396226"
"93";"EEPF0010";"407";".";"4.7475"
"93";"EEPF0020";"248";".";"10.0934959349593"
"93";"EEQH0010";"51";".";"8.76470588235294"
"93";"EEQH0020";"195";".";"9.97354497354497"
"93";"EEQH0040";"31";".";"5.51724137931034"
"93";"EEQH0050";"184";".";"7.82022471910112"
"93";"EEQH0060";"326";"30";"11.9315960912052"
"93";"EESF0010";"13";".";"8.83333333333333"
"93";"EESF0060";"12";".";"21.1818181818181"
"93";"EFAF0010";"66";"38";"3.24615384615384"
"93";"EFAF0020";"326";"220";"1.78274760383386"
"93";"EFCA0010";"139";"85";"6.56716417910447"
"93";"EFCA0020";"19";".";"5.88235294117647"
"93";"EFFA0010";"32";"17";"4.875"
"93";"EFQH0010";"11";".";"5.36363636363636"
"93";"EFQH0020";"37";".";"19.9444444444444"
"93";"EFQH0030";"45";"12";"10.4444444444444"
"93";"EFQH0050";"160";"17";"9.00645161290322"
"93";"EFQM0010";"3494";"315";"18.4966605950212"
"93";"EFSA0010";"15";"13";"0.2"
"93";"EGAF0020";"54";".";"5.5576923076923"
"93";"EGAF0030";"18";".";"4.58823529411764"
"93";"EGCA0020";"19";".";"11.4375"
"93";"EGED0010";"703";"268";"1.3076923076923"
"93";"EGFA0010";"544";"274";"1.2854511970534"
"93";"EGFA0020";"945";"124";"2.61481481481481"
"93";"EGFA0030";"747";"153";"2.80888290713324"
"93";"EGFA0040";"44";"14";"5.37209302325581"
"93";"EGFA0050";"265";"167";"0.81395348837209"
"93";"EGFA0060";"22";".";"3.33333333333333"
"93";"EGFA0070";"56";"34";"1.30357142857142"
"93";"EGFA0100";"71";"43";"0.58823529411764"
"93";"EGFC0010";"35";".";"0.78125"
"93";"EGHF0030";"16";".";"4.9375"
"93";"EGJA0010";"52";"33";"1.68"
"93";"EGLF0010";"567";"35";"31.8592132505176"
"93";"EGLF0020";"129";"118";"0.24806201550387"
"93";"EGNP0010";"246";"210";"0.97967479674796"
"93";"EGPF0010";"17";".";"3.64705882352941"
"93";"EGSA0020";"14";".";"0.78571428571428"
"93";"EGSF0010";"77";"67";"0.17567567567567"
"93";"EGSF0020";"276";"229";"0.31060606060606"
"93";"EGSP0010";"249";"215";"1.08979591836734"
"93";"EHAF0010";"20";".";"17.7894736842105"
"93";"EHCA0080";"20";".";"17.35"
"93";"EHCF0020";"117";".";"11.1826086956521"
"93";"EHNE0010";"992";"245";"4.69543147208121"
"93";"EHNE0020";"320";"25";"9.10064935064935"
"93";"EHQH0010";"179";".";"14.2369942196531"
"93";"EHSF0010";"103";".";"5.49514563106796"
"93";"EJCA0010";"31";".";"6.23333333333333"
"93";"EJFA0020";"2377";"1931";"0.20645748067303"
"93";"EJFA0040";"45";"32";"0.57777777777777"
"93";"EJFA0060";"1101";"777";"0.38492063492063"
"93";"EJFA0070";"179";"130";"0.69714285714285"
"93";"EJFA0080";"17";"11";"1.8125"
"93";"EJFB0010";"109";"98";"0.27102803738317"
"93";"EJGA0010";"711";"577";"0.26284875183553"
"93";"EJGA0020";"4707";"3606";"0.29170506912442"
"93";"EJGA0030";"110";"88";"0.33027522935779"
"93";"EJQH0030";"20";"17";"1.45"
"93";"EJQM0010";"1578";"641";"6.25727213962508"
"93";"EJQM0030";"15784";"375";"11.4993696503218"
"93";"EJQM0040";"4885";"248";"12.4450160771704"
"93";"EJSA0010";"2030";"1595";"0.28660436137071"
"93";"EJSA0030";"16";".";"17.7142857142857"
"93";"EJSF0080";"340";"289";"0.1056105610561"
"93";"EJSF0320";"329";"271";"0.18151815181518"
"93";"EJSF9000";"128";"126";"0.0390625"
"93";"EKQH0010";"80";"13";"11.5714285714285"
"93";"EKQH0020";"876";"644";"2.69399538106235"
"93";"ELCA0020";"29";".";"25.5172413793103"
"93";"ELFA0010";"22";".";"22.5"
"93";"ELQH0010";"46";".";"13.2826086956521"
"93";"ELQH0020";"2290";"223";"10.245960502693"
"93";"ELQJ0010";"37";".";"13.4444444444444"
"93";"ELQJ0030";"11";".";"8.90909090909091"
"93";"ELQM0010";"918";"464";"4.04955947136563"
"93";"ELQM0020";"165";"25";"5.77914110429447"
"93";"ELSA0020";"36";".";"7.54285714285714"
"93";"EMLA0010";"31";"14";"10.2903225806451"
"93";"EMMA0010";"22";".";"16.6363636363636"
"93";"EMNH0010";"42";"26";"1.79487179487179"
"93";"EMPA0010";"42";".";"7.92"
"93";"EMQH0010";"2699";"166";"11.5304314329738"
"93";"EMQJ0010";"42";".";"8.04878048780487"
"93";"EMSA0010";"12";".";"7.45454545454545"
"93";"ENAF0010";"36";".";"5.85714285714285"
"93";"ENAF0020";"53";".";"5.5576923076923"
"93";"ENFA0010";"83";".";"14.8271604938271"
"93";"ENFA0040";"68";".";"13.1538461538461"
"93";"ENFA0050";"45";".";"15.3095238095238"
"93";"ENFA0060";"91";".";"10.8988764044943"
"93";"ENLF0010";"12188";"191";"19.1752760954755"
"93";"ENQX0110";"235";"49";"11.9021276595744"
"93";"ENSF0010";"18";".";"21.4444444444444"
"93";"EPCA0010";"101";"20";"4.66336633663366"
"93";"EPFA0040";"23";"18";"1.13043478260869"
"93";"EPFA0050";"11";".";"0.45454545454545"
"93";"EPFA0060";"162";".";"15.62893081761"
"93";"EPLA0020";"429";"65";"16.4323671497584"
"93";"EPLB0020";"33";".";"23.9655172413793"
"93";"EPLF0010";"1416";"34";"13.2344497607655"
"93";"EPLF0020";"17925";"1086";"20.0846774193548"
"93";"EPLF0030";"364";"115";"16.6329966329966"
"93";"EPLF0040";"753";"495";"6.42879019908116"
"93";"EPLF0050";"1652";"306";"22.8414322250639"
"93";"EPPP0020";"44";"17";"21.595238095238"
"93";"EPPP0030";"102";"88";"2.25"
"93";"EQBP0010";"26";".";"7.88888888888889"
"93";"EQCF0020";"38";".";"30.9333333333333"
"93";"EQGA0010";"74";".";"39.6029411764705"
"93";"EQGA0040";"14";".";"43.4285714285714"
"93";"EQLA0010";"15";".";"34"
"93";"EQLA0020";"130";".";"33.6808510638297"
"93";"EQLF0010";"3099";"29";"24.8543499511241"
"93";"EQLF0020";"11451";"854";"16.4073733928102"
"93";"EQLF0030";"39455";"420";"20.7660493234814"
"93";"EQLF0040";"221";".";"24.8118279569892"
"93";"EQLF0050";"812";".";"18.5031055900621"
"93";"EQMF0030";"392";"30";"4.38489208633093"
"93";"EQMP0010";"274";".";"19.4487179487179"
"93";"EQQF0010";"125";"12";"6.384"
"93";"EQQF0020";"73";".";"5.57142857142857"
"93";"EQQF0030";"34";".";"9.11764705882353"
"93";"EQQF0060";"1261";"48";"7.33812949640287"
"93";"EQQH0010";"51";".";"5.78431372549019"
"93";"EQQH0020";"82";".";"5.03658536585365"
"93";"EQQH0040";"27";".";"7.3076923076923"
"93";"EQQH0050";"34";".";"17.3939393939393"
"93";"EQQH0060";"120";"11";"5.61344537815126"
"93";"EQQJ0010";"29";".";"11.6785714285714"
"93";"EQQM0010";"332";".";"17.656862745098"
"93";"EQQM0030";"116";"35";"14.6511627906976"
"93";"EQQM0040";"118";"46";"6.31304347826087"
"93";"EQQM0060";"5996";"580";"7.60121107266436"
"93";"EQQP0010";"342";"282";"3.5379746835443"
"93";"EQQP0020";"676";"331";"3.39263803680981"
"93";"EQQP0030";"2121";"920";"3.36425120772946"
"93";"EQQP0040";"1086";".";"36.1401869158878"
"93";"EQQP0050";"97";"26";"7.30927835051546"
"93";"EQQP0070";"69";".";"19.3043478260869"
"93";"EQQP0080";"2619";"506";"6.73885350318471"
"93";"EQQP0110";"59257";"155";"18.8781993569131"
"93";"EQQP0120";"574";".";"26.8714285714285"
"93";"EQQP0130";"181";".";"34"
"93";"EQQP0140";"501";".";"24.2403100775193"
"93";"EQRP0020";"147";"49";"3.42176870748299"
"93";"EQRP0080";"224";"12";"4.46846846846846"
"93";"EZAF0010";"981";"644";"1.43509865005192"
"93";"EZAF0020";"74";"32";"3.4054054054054"
"93";"EZBA0020";"43";".";"4.97619047619047"
"93";"EZBA0030";"19";".";"2.57894736842105"
"93";"EZCA0030";"206";"18";"6.91219512195122"
"93";"EZCA0040";"102";"15";"2.62745098039215"
"93";"EZFA0010";"70";"55";"0.56521739130434"
"93";"EZFA0020";"98";"35";"5.13684210526315"
"93";"EZFA0030";"121";"30";"6.24793388429752"
"93";"EZFA0040";"26";"16";"2.26923076923076"
"93";"EZJF0020";"86";"47";"2.45882352941176"
"93";"EZMA0010";"948";"272";"4.32870864461045"
"93";"EZMA0030";"267";"51";"5.39325842696629"
"93";"EZMH0010";"1655";"611";"10.2131254061078"
"93";"EZPA0010";"635";"130";"3.84307178631051"
"93";"EZPF0040";"34";"12";"3.52941176470588"
"93";"EZQA0010";"227";"218";"0.19026548672566"
"93";"EZQH0020";"20";".";"2.55"
"93";"EZQH0030";"26";"17";"1.69230769230769"
"93";"EZQH0040";"900";".";"12.6418092909535"
"93";"EZQM0010";"517";"217";"11.0310421286031"
"93";"EZQM0020";"36";"11";"6.71428571428571"
"93";"EZSA0010";"79";"33";"3.55128205128205"
"93";"EZSA0020";"35";".";"11.2285714285714"
"93";"EZSA0030";"49";".";"3.61224489795918"
"93";"EZSA0040";"267";".";"13.7821011673151"
"93";"FAFA0010";"90";"85";"0.07777777777777"
"93";"FAFA0020";"2421";"2385";"0.01818181818181"
"93";"FAFA0050";"33";"19";"0.57575757575757"
"93";"FAFA0060";"540";"205";"0.79074074074074"
"93";"FAFA0070";"65";"56";"0.23076923076923"
"93";"FAFA0080";"1198";"1099";"0.14357262103505"
"93";"FAFA0100";"374";"161";"0.68983957219251"
"93";"FAFA0130";"535";"504";"0.07289719626168"
"93";"FAFA0140";"1308";"241";"1.41826554105909"
"93";"FAFA0150";"2241";"728";"0.87862561356537"
"93";"FAND0010";"39";"28";"0.47368421052631"
"93";"FAQX0040";"152";"40";"2.34931506849315"
"93";"FASD0010";"142";".";"2.32116788321167"
"93";"FBFC9000";"13";".";"4.53846153846153"
"93";"FBQX0040";"93";".";"9.12087912087912"
"93";"FCFA0010";"17";".";"3.05882352941176"
"93";"FCFA0020";"199";".";"3.7578947368421"
"93";"FCFA0040";"57";".";"14.0701754385964"
"93";"FCFA0050";"57";".";"5.57894736842105"
"93";"FCFA0060";"496";".";"10.5987525987526"
"93";"FCFA0080";"457";".";"8.11061946902655"
"93";"FCFA0090";"96";".";"13.2604166666666"
"93";"FCFA0100";"362";".";"13.7209944751381"
"93";"FCFA0110";"239";"45";"4.92173913043478"
"93";"FCFA0120";"417";"106";"4.65942028985507"
"93";"FCFA0130";"145";".";"22.6137931034482"
"93";"FCFA0160";"542";"105";"4.57855822550831"
"93";"FCFA0170";"593";".";"10.4111675126903"
"93";"FCFA0180";"392";"77";"3.55526315789473"
"93";"FCFA0190";"307";".";"12.4885993485342"
"93";"FCFA0200";"92";".";"7.96739130434782"
"93";"FCFA0210";"1816";"598";"2.4669678147939"
"93";"FCFA0220";"230";".";"11.691304347826"
"93";"FCFA0250";"27";".";"13.074074074074"
"93";"FCFA0270";"68";".";"8.85294117647059"
"93";"FCFA0280";"142";"56";"3.78518518518518"
"93";"FCFA0290";"753";"189";"2.8829071332436"
"93";"FCFC0010";"306";".";"6.26158940397351"
"93";"FCFC0020";"138";"14";"4.59420289855072"
"93";"FCFC0030";"445";".";"6.24940617577197"
"93";"FCFC0040";"127";".";"5.84920634920634"
"93";"FCFC0050";"310";".";"8.8"
"93";"FCHB0010";"59";"14";"9.06896551724138"
"93";"FCNH0010";"27";".";"6.46666666666666"
"93";"FCPA0010";"25";".";"7.24"
"93";"FCQL0010";"338";".";"3.58284023668639"
"93";"FCQX0040";"1960";"333";"6.84290985767"
"93";"FCQX0050";"1857";"283";"2.76935659760087"
"93";"FCQX0060";"2669";"238";"5.81825066262779"
"93";"FCQX0070";"895";"186";"2.43990929705215"
"93";"FCQX0080";"1154";"234";"2.49693251533742"
"93";"FCQX0100";"2033";"22";"8.93380140421263"
"93";"FCQX0110";"292";".";"13.3771626297577"
"93";"FCQX0120";"815";".";"12.0878712871287"
"93";"FCQX0280";"276";"62";"9.60526315789473"
"93";"FDFB0010";"41";".";"3.675"
"93";"FDHB0010";"1274";"477";"12.2344013490725"
"93";"FDHB0020";"416";"176";"8.12098765432098"
"93";"FDHB0030";"13";".";"4.23076923076923"
"93";"FDHB0040";"419";"266";"4.97101449275362"
"93";"FDHB0050";"95";"30";"20.4255319148936"
"93";"FDHB0060";"546";"336";"5.86629001883239"
"93";"FDQX0070";"1027";"375";"8.9907502569373"
"93";"FEFF0020";"697";"577";"0.4823889739663"
"93";"FEJF0010";"18";".";"23"
"93";"FEJF0020";"418";"40";"22.6455696202531"
"93";"FEJF0030";"696";"648";"0.67105263157894"
"93";"FEJF0040";"777";"470";"2.75412844036697"
"93";"FEJF0050";"294";"294";"0"
"93";"FEJF0070";"322";"120";"4.10666666666666"
"93";"FELF0010";"237";"15";"14.1962616822429"
"93";"FELF0020";"225";".";"28.6126126126126"
"93";"FELF0030";"1475";"39";"25.3606089438629"
"93";"FELF0040";"1770";"112";"20.5532815808045"
"93";"FELF0060";"9467";"2100";"11.4052192823486"
"93";"FELF0070";"347";".";"48.4243902439024"
"93";"FELF0090";"269";"14";"35.2054263565891"
"93";"FELF0100";"319";".";"21.9335443037974"
"93";"FELF0110";"53345";"13640";"9.67322580645161"
"93";"FELF0120";"11";".";"28.2"
"93";"FEPF0030";"189";"166";"1.68617021276595"
"93";"FEPF0050";"385";"375";"0.17142857142857"
"93";"FERP0011";"1141";"1110";"0.43009795191451"
"93";"FERP0012";"683";"669";"0.5593471810089"
"93";"FERP0013";"682";"668";"0.56017830609212"
"93";"FFFA0010";"161";".";"16.83125"
"93";"FFFA0020";"13";".";"13.8461538461538"
"93";"FFFC0010";"23";".";"9"
"93";"FFJC0010";"12";".";"6.5"
"93";"FFQX0050";"52";".";"15.1020408163265"
"93";"FFSA0010";"22";".";"13"
"93";"FGLB0010";"11";".";"0.6"
"93";"FGLB0020";"336";"327";"0.02388059701492"
"93";"FGLB0040";"41";"37";"0.12195121951219"
"93";"FGRB0010";"73";"61";"1.58904109589041"
"93";"FGRB0020";"344";"329";"0.14369501466275"
"93";"FGRB0030";"430";"258";"2.25934579439252"
"93";"FGRB0040";"259";"237";"0.796875"
"93";"FGRB0050";"15";"11";"2.33333333333333"
"93";"FGRB0060";"46";"39";"0.21739130434782"
"93";"FGRB0070";"257";"245";"0.08235294117647"
"93";"FGRD0020";"63";"58";"0.12903225806451"
"93";"FGRD0030";"1211";"1167";"0.05254378648874"
"93";"FGRP0030";"16";"14";"1.375"
"93";"FGRP0050";"60";"13";"6.98333333333333"
"93";"FGRP0060";"193";"192";"0.00518134715025"
"93";"FGRP0090";"11";"11";"0"
"93";"GABD0010";"219";"46";"5.18811881188118"
"93";"GABD0020";"427";"79";"4.25062034739454"
"93";"GAFA0020";"403";"324";"0.355"
"93";"GAFA0030";"14";".";"0.78571428571428"
"93";"GAFA0050";"500";"412";"0.42943548387096"
"93";"GAFA0070";"1192";"1038";"0.28240343347639"
"93";"GAFA0080";"11";".";"2.09090909090909"
"93";"GAFA0110";"16";"12";"1.1875"
"93";"GAFD0010";"199";"107";"1.92424242424242"
"93";"GAFD0020";"140";"59";"2.05714285714285"
"93";"GAGD0020";"70";"25";"3.88235294117647"
"93";"GAHA0010";"69";"33";"5.51666666666666"
"93";"GAJA0010";"20";".";"1.35"
"93";"GAJA0020";"93";"22";"6.27472527472527"
"93";"GAMA0010";"116";"61";"0.74137931034482"
"93";"GAMA0020";"107";"46";"1.35238095238095"
"93";"GAMA0030";"57";"29";"0.66666666666666"
"93";"GAMA0040";"465";"112";"1.16129032258064"
"93";"GAMA0050";"60";"14";"1.08333333333333"
"93";"GAMA0070";"3505";"1528";"0.98800342759211"
"93";"GAMA0080";"187";"135";"0.33689839572192"
"93";"GAMA0090";"625";"213";"0.9216"
"93";"GAMA0100";"39";".";"0.89743589743589"
"93";"GAMA0120";"681";"551";"0.33825701624815"
"93";"GAMA0130";"143";"25";"1.02797202797202"
"93";"GAMA0150";"75";"42";"0.65333333333333"
"93";"GAMA0160";"302";"73";"1.09933774834437"
"93";"GAMA0180";"887";"795";"0.23863636363636"
"93";"GAMA0190";"94";"72";"0.58510638297872"
"93";"GAMA0200";"37";"12";"1.29729729729729"
"93";"GAMA0210";"24";".";"1.95833333333333"
"93";"GAMA0220";"72";"44";"0.69444444444444"
"93";"GAMA0240";"214";"91";"0.71028037383177"
"93";"GAME0010";"1312";"585";"0.98393267023718"
"93";"GAME0020";"179";"146";"0.2290502793296"
"93";"GAND0010";"281";"135";"2.22992700729927"
"93";"GAQE0010";"4230";"409";"11.0464123006833"
"93";"GAQE0030";"307";"56";"9.74662162162162"
"93";"GASE0010";"370";"116";"5.18559556786703"
"93";"GASE0020";"29";"11";"5.55172413793103"
"93";"GBBA0020";"101";"66";"0.35632183908045"
"93";"GBFA0010";"13";".";"4.3076923076923"
"93";"GBFA0070";"38";".";"3.10526315789473"
"93";"GBFA0080";"260";"64";"1.1576923076923"
"93";"GBGD0010";"14";".";"2.64285714285714"
"93";"GBJA0010";"34";"11";"3.14705882352941"
"93";"GBJB0010";"12";".";"4.66666666666666"
"93";"GBJD0020";"58";"29";"4.60714285714285"
"93";"GBJE0010";"36";".";"4.44444444444444"
"93";"GBJE0020";"48";".";"3.97916666666666"
"93";"GBPA0010";"22";"11";"0.95"
"93";"GBPA0020";"59";"30";"1.32203389830508"
"93";"GBPA0030";"17";".";"3.47058823529411"
"93";"GBPA0040";"265";"178";"0.60700389105058"
"93";"GBPE0010";"1536";"543";"1.63795518207282"
"93";"GBPE0020";"33";".";"4.36363636363636"
"93";"GBPE0030";"707";"226";"1.08910891089108"
"93";"GBQA0020";"16";"12";"1.78571428571428"
"93";"GBQM0010";"22";".";"16.4499999999999"
"93";"GCFD0010";"301";"254";"0.64214046822742"
"93";"GCME0040";"12";".";"0.75"
"93";"GCQE0010";"3263";"325";"13.632501685772"
"93";"GCQE0020";"179";"110";"1.55865921787709"
"93";"GCQE0030";"43";".";"17.9756097560975"
"93";"GCQX0040";"408";"202";"1.52970297029703"
"93";"GCQX0050";"72";"46";"1.45833333333333"
"93";"GDEA0010";"17";".";"3.47058823529411"
"93";"GDFA0050";"69";".";"33.735294117647"
"93";"GDFA0110";"13";".";"24.4166666666666"
"93";"GDFA0160";"18";".";"26.3333333333333"
"93";"GDFE0020";"70";"39";"2.66666666666666"
"93";"GDFE0030";"108";"43";"1.75471698113207"
"93";"GDFE0040";"502";"377";"0.83606557377049"
"93";"GDFE0070";"44";"29";"4.34146341463414"
"93";"GDFE0100";"20";".";"3.15"
"93";"GDFE0110";"27";"23";"0.48148148148148"
"93";"GDFE0120";"21";".";"7.33333333333333"
"93";"GDFE0140";"126";"100";"0.5327868852459"
"93";"GDFE0150";"12";".";"0.5"
"93";"GDFE0160";"21";".";"18.9473684210526"
"93";"GDGE0010";"13";".";"0.92307692307692"
"93";"GDHE0010";"178";"47";"4.12"
"93";"GDLD0010";"29";".";"12.3461538461538"
"93";"GDLE0010";"28";"22";"6.35714285714285"
"93";"GDLE0030";"25";".";"5.4"
"93";"GDLE0040";"68";"29";"2.11940298507462"
"93";"GDMA0010";"15";".";"2.2"
"93";"GDNE0020";"172";"133";"0.54651162790697"
"93";"GDNE0030";"35";"18";"0.85714285714285"
"93";"GDPE0010";"64";"26";"3.14285714285714"
"93";"GDPE0030";"12";".";"4.27272727272727"
"93";"GDQE0010";"192";"29";"6.84302325581395"
"93";"GDQE0030";"35";".";"8.85294117647059"
"93";"GDQE0040";"2109";"28";"10.6827956989247"
"93";"GDQE0050";"645";"298";"3.36990595611285"
"93";"GDQE0070";"25";"17";"0.44"
"93";"GDQX0040";"132";"69";"2.02362204724409"
"93";"GDQX0050";"63";".";"33.3"
"93";"GDQX0080";"40";".";"19.8157894736842"
"93";"GEFE0020";"27";".";"4.25925925925926"
"93";"GEGE0010";"120";"31";"3.53389830508474"
"93";"GEGE0030";"32";".";"15.96875"
"93";"GEHD0010";"854";".";"26.9260450160771"
"93";"GEHE0010";"2697";"984";"7.43809523809524"
"93";"GEJD0010";"140";".";"5.21167883211678"
"93";"GEJE0010";"223";".";"19.8920454545454"
"93";"GEJE0030";"233";"27";"40.1241379310344"
"93";"GELD0010";"139";".";"32.1228070175438"
"93";"GELD0020";"390";"105";"11.5093333333333"
"93";"GELD0030";"148";"20";"35.3643410852713"
"93";"GELD0040";"3656";"206";"23.1065203357004"
"93";"GELD0050";"56663";"861";"11.3454463480613"
"93";"GELE0010";"5307";"1093";"5.5018801150188"
"93";"GELE0020";"16";".";"7.22222222222222"
"93";"GELE0040";"62";".";"29.5"
"93";"GELE0050";"51";".";"14.2127659574468"
"93";"GELE0080";"188";"37";"9.79558011049723"
"93";"GELF0010";"199";".";"52.5633802816901"
"93";"GEMA0010";"63";"18";"9.9672131147541"
"93";"GENE0010";"235";"65";"6.73504273504273"
"93";"GENE0020";"12";".";"1.83333333333333"
"93";"GENE0040";"106";"42";"7.3047619047619"
"93";"GENE0050";"23";".";"13.2173913043478"
"93";"GENE0060";"49";".";"8.20408163265306"
"93";"GENE0080";"21";".";"5.9"
"93";"GEPA0040";"1020";".";"45.6720604099244"
"93";"GEQE0010";"27";"12";"3.4074074074074"
"93";"GEQE0020";"843";"297";"4.36200716845878"
"93";"GEQE0030";"681";"148";"4.61651917404129"
"93";"GEQE0040";"5322";"1937";"8.87868724360226"
"93";"GEQE0050";"17";".";"30.8235294117647"
"93";"GEQE0060";"521";"111";"12.7630522088353"
"93";"GEQE0070";"6204";"1874";"10.4392782789729"
"93";"GEQE0080";"172";"52";"5.92121212121212"
"93";"GEQE0090";"1138";"101";"28.776119402985"
"93";"GEQE0100";"388";"69";"12.0981432360742"
"93";"GEQE0120";"853";"93";"29.1658536585365"
"93";"GEQE0130";"1698";"885";"2.97247157390784"
"93";"GEQH0020";"49";"16";"14.1395348837209"
"93";"GEQX0010";"185";"85";"10.2065217391304"
"93";"GEQX0020";"1107";"406";"9.29694727104532"
"93";"GERD0010";"3483";"1422";"5.72684779433245"
"93";"GERD0020";"197";"164";"1.30456852791878"
"93";"GESA0020";"22";"11";"1.4090909090909"
"93";"GFCA0010";"26";".";"25.576923076923"
"93";"GFEA0010";"14";".";"82.4285714285714"
"93";"GFEA0040";"16";".";"52.375"
"93";"GFFA0040";"25";".";"15.16"
"93";"GFFA0050";"28";".";"18"
"93";"GFFA0070";"29";".";"20.6206896551724"
"93";"GFFA0090";"439";".";"8.52402745995423"
"93";"GFFA0130";"317";".";"12.1104100946372"
"93";"GFFA0170";"216";".";"15.2322274881516"
"93";"GFFA0180";"40";".";"15.4"
"93";"GFFA0200";"32";".";"2.06451612903225"
"93";"GFFA0210";"136";".";"9.8074074074074"
"93";"GFFA0220";"156";".";"16.078431372549"
"93";"GFFA0240";"50";".";"15.3469387755102"
"93";"GFFA0270";"13";".";"17.9230769230769"
"93";"GFFA0290";"157";".";"12.3057324840764"
"93";"GFFC0020";"442";".";"7.76851851851851"
"93";"GFFC0050";"266";".";"7.89393939393939"
"93";"GFFC0060";"85";".";"8.48235294117647"
"93";"GFQJ0020";"619";"226";"4.12195121951219"
"93";"GFQL0020";"1260";"21";"10.7589498806682"
"93";"GFQL0050";"78";".";"13.2435897435897"
"93";"GFQL0060";"154";".";"11.2142857142857"
"93";"GFQL0070";"12";".";"10.6666666666666"
